pmc_index	pmcc_index	mc7	mc8	mc8o	mc9	mc10	mc11	mc12	pmcc_id	pmcc_uuid	pmcc_submission_time	pmcc_parent_table_name	pmcc_parent_index	pmcc_tags	pmcc_notes	pmcc_version	pmcc_duration	pmcc_submitted_by
939.0	1027	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	10				"rgrp2"	939					
940.0	1028	"cereals"	"maize"		2	0	1.5	0				"rgrp2"	940					
940.0	1029	"legumes_oilseeds"	"pigeon_pea"		4	0	4.0	10				"rgrp2"	940					
942.0	1030	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	942					
942.0	1031	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	942					
943.0	1032	"legumes_oilseeds"	"sunflower"		1	0	3.0	2				"rgrp2"	943					
945.0	1033	"legumes_oilseeds"	"pigeon_pea"		1	0	3.0	0				"rgrp2"	945					
946.0	1034	"cereals"	"maize"		3	0	20.0	0				"rgrp2"	946					
946.0	1035	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	0				"rgrp2"	946					
947.0	1036	"vegetables"	"pumpkins"		3	0	15.0	8				"rgrp2"	947					
947.0	1037	"vegetables"	"amaranths"		4	0	10.0	8				"rgrp2"	947					
947.0	1038	"legumes_oilseeds"	"beans"		5	0	10.0	8				"rgrp2"	947					
947.0	1039	"vegetables"	"tomatoes"		5	0	2.0	12				"rgrp2"	947					
948.0	1040	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	948					
948.0	1041	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	0				"rgrp2"	948					
949.0	1042	"cereals"	"maize"		3	0	1.0	0				"rgrp2"	949					
949.0	1043	"cereals"	"sorghum"		4	0	2.0	0				"rgrp2"	949					
949.0	1044	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	10				"rgrp2"	949					
950.0	1045	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	950					
950.0	1046	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	950					
951.0	1047	"legumes_oilseeds"	"legume_other"		1	0	3.0	0				"rgrp2"	951					
952.0	1048	"legumes_oilseeds"	"legume_other"		1	0	2.0	0				"rgrp2"	952					
954.0	1049	"cereals"	"maize"		3	0	5.0	0				"rgrp2"	954					
954.0	1050	"legumes_oilseeds"	"pigeon_pea"		3	0	8.0	10				"rgrp2"	954					
955.0	1051	"cereals"	"maize"		3	0	3.0	0				"rgrp2"	955					
955.0	1052	"legumes_oilseeds"	"pigeon_pea"		3	0	10.0	10				"rgrp2"	955					
956.0	1053	"cereals"	"maize"		3	0	2.0	0				"rgrp2"	956					
956.0	1054	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	0				"rgrp2"	956					
957.0	1055	"legumes_oilseeds"	"legume_other"		1	0	3.0	0				"rgrp2"	957					
958.0	1056	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	958					
958.0	1057	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	958					
959.0	1058	"legumes_oilseeds"	"beans"		1	0	5.0	0				"rgrp2"	959					
960.0	1059	"cereals"	"maize"		2	0	20.0	0				"rgrp2"	960					
960.0	1060	"legumes_oilseeds"	"pigeon_pea"		4	0	5.0	0				"rgrp2"	960					
961.0	1061	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	961					
961.0	1062	"legumes_oilseeds"	"legume_other"		3	0	3.0	1				"rgrp2"	961					
962.0	1063	"legumes_oilseeds"	"beans"		3	0	3.0	10				"rgrp2"	962					
962.0	1064	"legumes_oilseeds"	"sunflower"		3	0	1.0	2				"rgrp2"	962					
963.0	1065	"fruits"	"banana"		1	0	0.0	17				"rgrp2"	963					
964.0	1066	"cereals"	"sorghum"		4	0	1.0	2				"rgrp2"	964					
964.0	1067	"vegetables"	"fiwi"		2	0	4.0	1				"rgrp2"	964					
965.0	1068	"cereals"	"sorghum"		2	0	10.0	1				"rgrp2"	965					
965.0	1069	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	965					
966.0	1070	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	966					
966.0	1071	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	966					
967.0	1072	"legumes_oilseeds"	"pigeon_pea"		1	0	4.0	10				"rgrp2"	967					
967.0	1073	"legumes_oilseeds"	"beans"		1	1	1.0	0				"rgrp2"	967					
968.0	1074	"cereals"	"maize"		1	0	0.0	8				"rgrp2"	968					
968.0	1075	"legumes_oilseeds"	"beans"		1	0	0.0	8				"rgrp2"	968					
969.0	1076	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	969					
969.0	1077	"legumes_oilseeds"	"pigeon_pea"		1	0	1.0	0				"rgrp2"	969					
970.0	1078	"cereals"	"maize"		3	0	7.0	1				"rgrp2"	970					
970.0	1079	"legumes_oilseeds"	"beans"		3	1	140.0	8				"rgrp2"	970					
970.0	1080	"vegetables"	"pumpkins"		4	0	35.0	23				"rgrp2"	970					
971.0	1081	"cereals"	"maize"		3	0	10.0	1				"rgrp2"	971					
971.0	1082	"legumes_oilseeds"	"beans"		3	1	3.0	0				"rgrp2"	971					
972.0	1083	"cereals"	"maize"		3	0	12.0	1				"rgrp2"	972					
972.0	1084	"legumes_oilseeds"	"beans"		3	1	1.0	10				"rgrp2"	972					
973.0	1085	"cereals"	"maize"		3	0	10.0	1				"rgrp2"	973					
973.0	1086	"legumes_oilseeds"	"pigeon_pea"		4	0	4.0	10				"rgrp2"	973					
973.0	1087	"legumes_oilseeds"	"sunflower"		4	0	1.0	2				"rgrp2"	973					
974.0	1088	"legumes_oilseeds"	"chick_peas"		1	0	3.0	1				"rgrp2"	974					
975.0	1089	"cereals"	"maize"		3	0	2.0	1				"rgrp2"	975					
975.0	1090	"legumes_oilseeds"	"beans"		3	1	1.0	1				"rgrp2"	975					
975.0	1091	"vegetables"	"pumpkins"		4	0	50.0	23				"rgrp2"	975					
976.0	1092	"cereals"	"maize"		2	0	102.0	10				"rgrp2"	976					
976.0	1093	"legumes_oilseeds"	"pigeon_pea"		4	0	18.0	10				"rgrp2"	976					
976.0	1094	"legumes_oilseeds"	"beans"		5	1	12.0	10				"rgrp2"	976					
977.0	1095	"cereals"	"maize"		2	0	120.0	10				"rgrp2"	977					
977.0	1096	"legumes_oilseeds"	"pigeon_pea"		4	0	12.0	10				"rgrp2"	977					
978.0	1097	"cereals"	"maize"		2	0	150.0	10				"rgrp2"	978					
978.0	1098	"legumes_oilseeds"	"pigeon_pea"		4	0	24.0	10				"rgrp2"	978					
978.0	1099	"legumes_oilseeds"	"beans"		5	1	18.0	10				"rgrp2"	978					
979.0	1100	"vegetables"	"veg_other"		1	0	3000.0	8				"rgrp2"	979					
980.0	1101	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	980					
980.0	1102	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	980					
981.0	1103	"legumes_oilseeds"	"green_gram"		1	0	4.0	0				"rgrp2"	981					
983.0	1104	"cereals"	"maize"		2	0	3.0	0				"rgrp2"	983					
983.0	1105	"legumes_oilseeds"	"pigeon_pea"		5	0	3.0	10				"rgrp2"	983					
983.0	1106	"legumes_oilseeds"	"beans"		5	1	4.0	10				"rgrp2"	983					
985.0	1107	"cereals"	"maize"		2	0	5.0	0				"rgrp2"	985					
985.0	1108	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	0				"rgrp2"	985					
985.0	1109	"legumes_oilseeds"	"beans"		5	1	4.0	10				"rgrp2"	985					
986.0	1110	"cereals"	"maize"		2	0	8.0	0				"rgrp2"	986					
986.0	1111	"legumes_oilseeds"	"pigeon_pea"		5	0	3.0	10				"rgrp2"	986					
986.0	1112	"legumes_oilseeds"	"beans"		4	1	1.0	0				"rgrp2"	986					
987.0	1113	"cereals"	"maize"		2	0	4.0	0				"rgrp2"	987					
987.0	1114	"legumes_oilseeds"	"beans"		4	1	4.0	10				"rgrp2"	987					
988.0	1115	"cereals"	"maize"		2	0	5.0	0				"rgrp2"	988					
988.0	1116	"legumes_oilseeds"	"beans"		4	1	4.0	10				"rgrp2"	988					
989.0	1117	"cereals"	"maize"		2	0	5.0	0				"rgrp2"	989					
989.0	1118	"legumes_oilseeds"	"beans"		4	1	5.5	10				"rgrp2"	989					
990.0	1119	"legumes_oilseeds"	"chick_peas"		1	0	8.0	0				"rgrp2"	990					
991.0	1120	"legumes_oilseeds"	"chick_peas"		1	0	10.0	0				"rgrp2"	991					
992.0	1121	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	992					
992.0	1122	"legumes_oilseeds"	"beans"		5	1	4.0	10				"rgrp2"	992					
992.0	1123	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	0				"rgrp2"	992					
993.0	1124	"cereals"	"maize"		1	0	40.0	1				"rgrp2"	993					
993.0	1125	"legumes_oilseeds"	"pigeon_pea"		1	0	10.0	1				"rgrp2"	993					
995.0	1126	"legumes_oilseeds"	"sunflower"		1	0	3.0	1				"rgrp2"	995					
996.0	1127	"cereals"	"maize"		1	0	120.0	1				"rgrp2"	996					
996.0	1128	"legumes_oilseeds"	"pigeon_pea"		1	0	24.0	1				"rgrp2"	996					
997.0	1129	"legumes_oilseeds"	"chick_peas"		1	0	5.0	1				"rgrp2"	997					
998.0	1130	"cereals"	"maize"		3	0	15.0	0				"rgrp2"	998					
998.0	1131	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	0				"rgrp2"	998					
999.0	1132	"cereals"	"maize"		3	0	25.0	0				"rgrp2"	999					
999.0	1133	"legumes_oilseeds"	"pigeon_pea"		3	0	1.5	0				"rgrp2"	999					
1001.0	1134	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	1001					
1002.0	1135	"cereals"	"maize"		2	0	25.0	0				"rgrp2"	1002					
1002.0	1136	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1002					
1003.0	1137	"legumes_oilseeds"	"sunflower"		1	0	3.0	0				"rgrp2"	1003					
1004.0	1138	"cereals"	"maize"		1	0	13.0	0				"rgrp2"	1004					
1005.0	1139	"cereals"	"maize"		1	0	20.0	1				"rgrp2"	1005					
1006.0	1140	"cereals"	"maize"		1	0	1.5	1				"rgrp2"	1006					
1007.0	1141	"cereals"	"cereal_other"		1	0	2.0	1				"rgrp2"	1007					
1008.0	1142	"cereals"	"maize"		2	0	12.0	1				"rgrp2"	1008					
1008.0	1143	"legumes_oilseeds"	"beans"		4	1	1.5	1				"rgrp2"	1008					
1009.0	1144	"legumes_oilseeds"	"chick_peas"		1	0	7.0	1				"rgrp2"	1009					
1010.0	1145	"legumes_oilseeds"	"chick_peas"		1	0	10.0	1				"rgrp2"	1010					
1011.0	1146	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1011					
1012.0	1147	"legumes_oilseeds"	"chick_peas"		1	0	10.0	1				"rgrp2"	1012					
1013.0	1148	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1013					
1013.0	1149	"legumes_oilseeds"	"pigeon_pea"		2	0	2.0	10				"rgrp2"	1013					
1013.0	1150	"vegetables"	"pumpkins"		3	1	0.5	9				"rgrp2"	1013					
1014.0	1151	"roots_tubers"	"onions"		1	0	15.0	1				"rgrp2"	1014					
1015.0	1152	"cereals"	"maize"		1	0	30.0	1				"rgrp2"	1015					
1015.0	1153	"legumes_oilseeds"	"beans"		2	1	8.0	10				"rgrp2"	1015					
1017.0	1154	"legumes_oilseeds"	"green_gram"		1	0	10.0	1				"rgrp2"	1017					
1018.0	1155	"cereals"	"maize"		2	0	20.0	1				"rgrp2"	1018					
1018.0	1156	"legumes_oilseeds"	"pigeon_pea"		1	0	2.0	1				"rgrp2"	1018					
1019.0	1157	"cereals"	"maize"		1	0	16.0	1				"rgrp2"	1019					
1020.0	1158	"legumes_oilseeds"	"chick_peas"		1	0	1.0	1				"rgrp2"	1020					
1022.0	1159	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1022					
1022.0	1160	"legumes_oilseeds"	"pigeon_pea"		2	0	2.0	0				"rgrp2"	1022					
1022.0	1161	"legumes_oilseeds"	"sunflower"		3	0	4.0	2				"rgrp2"	1022					
1023.0	1162	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1023					
1024.0	1163	"legumes_oilseeds"	"green_gram"		1	0	4.0	1				"rgrp2"	1024					
1025.0	1164	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	1025					
1025.0	1165	"legumes_oilseeds"	"beans"		2	1	2.0	1				"rgrp2"	1025					
1027.0	1166	"cereals"	"maize"		2	0	1.0	1				"rgrp2"	1027					
1027.0	1167	"legumes_oilseeds"	"sunflower"		4	0	5.0	10				"rgrp2"	1027					
1028.0	1168	"cereals"	"maize"		2	0	4.0	1				"rgrp2"	1028					
1028.0	1169	"legumes_oilseeds"	"pigeon_pea"		4	0	6.0	10				"rgrp2"	1028					
1029.0	1170	"legumes_oilseeds"	"sunflower"		1	0	4.0	1				"rgrp2"	1029					
1030.0	1171	"cereals"	"maize"		5	1	5.0	0				"rgrp2"	1030					
1030.0	1172	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	1030					
1030.0	1173	"cereals"	"sorghum"		3	0	6.0	2				"rgrp2"	1030					
1030.0	1174	"legumes_oilseeds"	"sunflower"		4	0	1.0	2				"rgrp2"	1030					
1031.0	1175	"cereals"	"maize"		3	0	1.0	0				"rgrp2"	1031					
1031.0	1176	"cereals"	"sorghum"		3	0	1.0	1				"rgrp2"	1031					
1033.0	1177	"cereals"	"maize"		3	0	8.0	0				"rgrp2"	1033					
1033.0	1178	"legumes_oilseeds"	"beans"		5	1	4.0	10				"rgrp2"	1033					
1033.0	1179	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	1				"rgrp2"	1033					
1033.0	1180	"legumes_oilseeds"	"sunflower"		4	0	2.0	2				"rgrp2"	1033					
1034.0	1181	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	1034					
1034.0	1182	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	1				"rgrp2"	1034					
1034.0	1183	"legumes_oilseeds"	"sunflower"		5	0	1.0	2				"rgrp2"	1034					
1036.0	1184	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	1036					
1036.0	1185	"cereals"	"maize"		4	0	3.0	10				"rgrp2"	1036					
1036.0	1186	"legumes_oilseeds"	"sunflower"		4	0	90.0	8				"rgrp2"	1036					
1038.0	1187	"cereals"	"maize"		3	0	7.0	0				"rgrp2"	1038					
1038.0	1188	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	1038					
1039.0	1189	"cereals"	"maize"		3	0	30.0	0				"rgrp2"	1039					
1039.0	1190	"legumes_oilseeds"	"beans"		4	1	5.0	0				"rgrp2"	1039					
1039.0	1191	"legumes_oilseeds"	"pigeon_pea"		4	0	4.0	0				"rgrp2"	1039					
1040.0	1192	"cereals"	"maize"		3	0	6.0	0				"rgrp2"	1040					
1040.0	1193	"legumes_oilseeds"	"beans"		4	1	1.0	0				"rgrp2"	1040					
1040.0	1194	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	0				"rgrp2"	1040					
1041.0	1195	"cereals"	"maize"		3	0	5.0	0				"rgrp2"	1041					
1041.0	1196	"legumes_oilseeds"	"beans"		4	1	1.0	0				"rgrp2"	1041					
1041.0	1197	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	0				"rgrp2"	1041					
1042.0	1198	"cereals"	"maize"		3	0	5.0	0				"rgrp2"	1042					
1042.0	1199	"legumes_oilseeds"	"beans"		4	1	3.0	10				"rgrp2"	1042					
1042.0	1200	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	0				"rgrp2"	1042					
1043.0	1201	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	1043					
1043.0	1202	"legumes_oilseeds"	"beans"		4	1	1.1	0				"rgrp2"	1043					
1043.0	1203	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1043					
1044.0	1204	"cereals"	"maize"		3	0	6.0	0				"rgrp2"	1044					
1044.0	1205	"legumes_oilseeds"	"beans"		4	1	4.0	10				"rgrp2"	1044					
1044.0	1206	"legumes_oilseeds"	"pigeon_pea"		4	0	4.0	0				"rgrp2"	1044					
1045.0	1207	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1045					
1045.0	1208	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	1				"rgrp2"	1045					
1046.0	1209	"legumes_oilseeds"	"groundnut"		1	0	3.0	10				"rgrp2"	1046					
1047.0	1210	"cereals"	"maize"		3	0	1.0	1				"rgrp2"	1047					
1047.0	1211	"legumes_oilseeds"	"beans"		3	1	1.0	10				"rgrp2"	1047					
1048.0	1212	"cereals"	"maize"		1	0	12.0	0				"rgrp2"	1048					
1049.0	1213	"cereals"	"maize"		3	0	15.0	0				"rgrp2"	1049					
1049.0	1214	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	1049					
1050.0	1215	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	1050					
1051.0	1216	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1051					
1051.0	1217	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	10				"rgrp2"	1051					
1051.0	1218	"legumes_oilseeds"	"beans"		3	0	10.0	10				"rgrp2"	1051					
1052.0	1219	"cereals"	"maize"		1	0	2.0	1				"rgrp2"	1052					
1052.0	1220	"legumes_oilseeds"	"pigeon_pea"		2	0	2.0	10				"rgrp2"	1052					
1053.0	1221	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1053					
1053.0	1222	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1053					
1055.0	1223	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1055					
1055.0	1224	"legumes_oilseeds"	"pigeon_pea"		3	0	1.5	1				"rgrp2"	1055					
1056.0	1225	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1056					
1056.0	1226	"legumes_oilseeds"	"pigeon_pea"		3	0	6.0	10				"rgrp2"	1056					
1057.0	1227	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1057					
1057.0	1228	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	10				"rgrp2"	1057					
1058.0	1229	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1058					
1058.0	1230	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	1				"rgrp2"	1058					
1060.0	1231	"cereals"	"maize"		1	0	24.0	1				"rgrp2"	1060					
1060.0	1232	"legumes_oilseeds"	"pigeon_pea"		1	0	4.0	10				"rgrp2"	1060					
1060.0	1233	"vegetables"	"pumpkins"		1	0	500.0	23				"rgrp2"	1060					
1061.0	1234	"cereals"	"maize"		1	0	7.0	0				"rgrp2"	1061					
1062.0	1235	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	1062					
1063.0	1236	"cereals"	"maize"		1	0	20.0	0				"rgrp2"	1063					
1063.0	1237	"legumes_oilseeds"	"pigeon_pea"		1	0	4.0	10				"rgrp2"	1063					
1063.0	1238	"vegetables"	"pumpkins"		1	0	500.0	23				"rgrp2"	1063					
1064.0	1239	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	1064					
1065.0	1240	"cereals"	"maize"		2	0	40.0	1				"rgrp2"	1065					
1065.0	1241	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	1				"rgrp2"	1065					
1067.0	1242	"cereals"	"maize"		2	0	40.0	1				"rgrp2"	1067					
1067.0	1243	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	1				"rgrp2"	1067					
1068.0	1244	"cereals"	"maize"		3	0	25.0	1				"rgrp2"	1068					
1068.0	1245	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	1				"rgrp2"	1068					
1068.0	1246	"cereals"	"sorghum"		5	0	1.0	1				"rgrp2"	1068					
1069.0	1247	"cereals"	"maize"		2	0	8.0	0				"rgrp2"	1069					
1069.0	1248	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1069					
1070.0	1249	"cereals"	"maize"		3	0	25.0	0				"rgrp2"	1070					
1070.0	1250	"legumes_oilseeds"	"beans"		4	1	5.0	0				"rgrp2"	1070					
1070.0	1251	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	1070					
1071.0	1252	"cereals"	"maize"		3	0	18.0	0				"rgrp2"	1071					
1071.0	1253	"legumes_oilseeds"	"beans"		4	1	3.0	0				"rgrp2"	1071					
1071.0	1254	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	0				"rgrp2"	1071					
1072.0	1255	"cereals"	"maize"		3	0	12.0	0				"rgrp2"	1072					
1072.0	1256	"legumes_oilseeds"	"beans"		4	1	9.0	10				"rgrp2"	1072					
1072.0	1257	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1072					
1073.0	1258	"cereals"	"maize"		2	0	13.0	0				"rgrp2"	1073					
1073.0	1259	"legumes_oilseeds"	"beans"		4	1	4.0	10				"rgrp2"	1073					
1075.0	1260	"cereals"	"maize"		2	0	16.0	0				"rgrp2"	1075					
1075.0	1261	"legumes_oilseeds"	"beans"		5	1	2.0	0				"rgrp2"	1075					
1075.0	1262	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	0				"rgrp2"	1075					
1076.0	1263	"cereals"	"maize"		2	0	25.0	0				"rgrp2"	1076					
1076.0	1264	"legumes_oilseeds"	"beans"		5	1	2.0	0				"rgrp2"	1076					
1076.0	1265	"legumes_oilseeds"	"pigeon_pea"		5	0	2.0	0				"rgrp2"	1076					
1079.0	1266	"cereals"	"maize"		2	0	8.0	0				"rgrp2"	1079					
1079.0	1267	"legumes_oilseeds"	"beans"		5	1	1.0	0				"rgrp2"	1079					
1079.0	1268	"legumes_oilseeds"	"pigeon_pea"		5	0	8.0	10				"rgrp2"	1079					
1080.0	1269	"cereals"	"maize"		2	0	30.0	10				"rgrp2"	1080					
1080.0	1270	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	10				"rgrp2"	1080					
1080.0	1271	"legumes_oilseeds"	"beans"		4	1	6.0	10				"rgrp2"	1080					
1081.0	1272	"cereals"	"maize"		2	0	42.0	10				"rgrp2"	1081					
1081.0	1273	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1081					
1082.0	1274	"cereals"	"maize"		2	0	90.0	10				"rgrp2"	1082					
1082.0	1275	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	10				"rgrp2"	1082					
1082.0	1276	"legumes_oilseeds"	"beans"		5	1	5.0	10				"rgrp2"	1082					
1083.0	1277	"cereals"	"maize"		2	0	48.0	10				"rgrp2"	1083					
1083.0	1278	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1083					
1084.0	1279	"legumes_oilseeds"	"sunflower"		1	0	7.0	2				"rgrp2"	1084					
1085.0	1280	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	1085					
1086.0	1281	"cash_other"	"sugar_cane"		4	0	1.0	21				"rgrp2"	1086					
1086.0	1282	"vegetables"	"tomatoes"		4	0	5.0	14				"rgrp2"	1086					
1086.0	1283	"vegetables"	"carrot"		4	0	2.0	3				"rgrp2"	1086					
1086.0	1284	"vegetables"	"spinach"		5	0	1.0	14				"rgrp2"	1086					
1087.0	1285	"cereals"	"maize"		2	0	1.0	10				"rgrp2"	1087					
1087.0	1286	"legumes_oilseeds"	"sunflower"		4	0	1.0	2				"rgrp2"	1087					
1088.0	1287	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	1088					
1088.0	1288	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	10				"rgrp2"	1088					
1088.0	1289	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1088					
1089.0	1290	"cereals"	"maize"		2	0	4.5	1				"rgrp2"	1089					
1089.0	1291	"legumes_oilseeds"	"beans"		3	1	2.0	10				"rgrp2"	1089					
1090.0	1292	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	1090					
1090.0	1293	"legumes_oilseeds"	"beans"		4	1	1.0	10				"rgrp2"	1090					
1090.0	1294	"legumes_oilseeds"	"sunflower"		4	0	1.0	2				"rgrp2"	1090					
1091.0	1295	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	1091					
1091.0	1296	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1091					
1091.0	1297	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	11				"rgrp2"	1091					
1092.0	1298	"cereals"	"maize"		2	0	5.0	1				"rgrp2"	1092					
1092.0	1299	"legumes_oilseeds"	"beans"		4	1	1.0	10				"rgrp2"	1092					
1093.0	1300	"cereals"	"maize"		3	0	8.0	1				"rgrp2"	1093					
1093.0	1301	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	1093					
1093.0	1302	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	2				"rgrp2"	1093					
1094.0	1303	"cereals"	"maize"		2	0	15.0	0				"rgrp2"	1094					
1094.0	1304	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1094					
1094.0	1305	"legumes_oilseeds"	"beans"		4	1	2.0	0				"rgrp2"	1094					
1095.0	1306	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	1095					
1095.0	1307	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	10				"rgrp2"	1095					
1095.0	1308	"legumes_oilseeds"	"beans"		4	1	2.0	0				"rgrp2"	1095					
1096.0	1309	"cereals"	"maize"		2	0	12.0	0				"rgrp2"	1096					
1096.0	1310	"legumes_oilseeds"	"beans"		4	1	2.0	0				"rgrp2"	1096					
1097.0	1311	"cereals"	"maize"		3	0	2.0	0				"rgrp2"	1097					
1097.0	1312	"legumes_oilseeds"	"beans"		3	1	1.0	0				"rgrp2"	1097					
1098.0	1313	"cereals"	"maize"		3	0	20.0	0				"rgrp2"	1098					
1098.0	1314	"legumes_oilseeds"	"beans"		4	1	3.0	0				"rgrp2"	1098					
1098.0	1315	"legumes_oilseeds"	"pigeon_pea"		5	0	2.0	10				"rgrp2"	1098					
1098.0	1316	"legumes_oilseeds"	"sunflower"		5	0	6.0	10				"rgrp2"	1098					
1099.0	1317	"cereals"	"maize"		3	0	2.0	0				"rgrp2"	1099					
1099.0	1318	"legumes_oilseeds"	"beans"		4	1	5.0	10				"rgrp2"	1099					
1099.0	1319	"legumes_oilseeds"	"pigeon_pea"		5	0	3.0	10				"rgrp2"	1099					
1099.0	1320	"legumes_oilseeds"	"sunflower"		5	0	7.0	10				"rgrp2"	1099					
1100.0	1321	"cereals"	"maize"		3	0	2.0	10				"rgrp2"	1100					
1100.0	1322	"legumes_oilseeds"	"beans"		4	1	5.0	10				"rgrp2"	1100					
1100.0	1323	"legumes_oilseeds"	"pigeon_pea"		5	0	5.0	8				"rgrp2"	1100					
1101.0	1324	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	1101					
1101.0	1325	"legumes_oilseeds"	"beans"		4	1	1.0	0				"rgrp2"	1101					
1101.0	1326	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1101					
1102.0	1327	"cereals"	"maize"		2	0	15.0	0				"rgrp2"	1102					
1102.0	1328	"legumes_oilseeds"	"beans"		4	1	1.0	0				"rgrp2"	1102					
1102.0	1329	"legumes_oilseeds"	"pigeon_pea"		5	0	150.0	8				"rgrp2"	1102					
1103.0	1330	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	1103					
1103.0	1331	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1103					
